DM_inlet,BaseDemand
DM-11-10-68-01F,103.26259503390163
DM-11-10-68-02F,61.60325262612704
DM-11-10-68-03F,36.08932648289695
DM-11-10-68-04F,81.08728010458105
DM-11-10-69-01F,102.25302953730373
DM-11-10-69-02F,201.9577286350224
DM-11-10-70-01F,86.05593874896608
DM-11-10-70-02F,25.294881312801966
DM-11-10-71-01F,170.89761883718916
DM-11-10-71-02F,91.48499865970295
DM-11-10-72-01F,60.52678714164272
DM-11-10-72-02F,110.05018175565904
DM-11-10-72-03F,346.87650293841165
DM-11-10-73-02F,103.50223074889306
DM-11-10-73-03F,28.448454604483405
DM-11-10-73-04F,192.99235596130868
DM-12-01-01-01F,83.75176016121088
DM-12-01-01-02F,52.14474350425282
DM-12-01-02-01F,14.212922779346428
DM-12-01-02-02F,154.08592582263387
DM-12-01-03-02F,135.81636913179676
DM-12-01-04-02F,97.62422373107331
DM-12-01-05-01F,137.32075070073407
DM-12-01-05-03F,28.348758167475015
DM-12-01-06-01F,46.91345281800608
DM-12-01-07-01F,133.62319598367324
DM-12-01-08-01F,189.25867981262274
DM-12-02-01-01F,129.41907216069487
DM-12-02-02-01F,145.71326753157146
DM-12-02-03-01F,125.60255486936192
DM-12-02-04-01F,362.358149402281
DM-12-02-05-01F,32.26899014866642
DM-12-02-06-01F,517.8706462365592
DM-12-02-07-01F,220.45448086902044
DM-12-02-07-02F,211.34574994045158
DM-12-02-08-01F,119.7025704573003
DM-12-02-08-02F,212.7714262934526
DM-12-03-01-01F,187.79687609192365
DM-12-03-01-02F,19.489729942515293
DM-12-03-02-01F,33.84937154661081
DM-12-03-02-02F,29.707587133736563
DM-12-03-03-01F,61.4293616468407
DM-12-03-04-02F,217.25357492480398
DM-12-03-05-01F,66.23535648880166
DM-12-03-06-01F,147.4722658102857
DM-12-03-07-01F,84.91897391262786
DM-12-03-08-01F,68.33055232593391
DM-12-03-09-01F,63.644583459421405
DM-12-03-09-02F,33.086501634488194
DM-12-03-10-01F,43.2741690563877
DM-12-03-11-01F,160.30750747923358
DM-12-04-01-01F,517.9080111111111
DM-12-04-02-01F,221.1312506304855
DM-12-04-02-02F,181.03438513424445
DM-12-04-03-01F,165.08130236514424
DM-12-04-04-03F,280.8410823667145
DM-12-04-05-01F,221.79414361452461
DM-12-04-05-02F,402.569480618826
DM-12-04-06-01F,517.7722213261651
DM-12-04-06-02F,75.68839066822738
DM-12-04-07-01F,102.78875050322762
DM-12-04-07-02F,174.48547930281075
DM-12-04-08-01F,99.55302514046521
DM-12-04-09-01F,145.56304946312872
DM-12-05-01-01F,153.46834012740405
DM-12-05-02-01F,132.89129438291707
DM-12-05-03-01F,183.43955879501007
DM-12-05-04-01F,34.78183369639862
DM-12-05-05-01F,3.6189473255877185
DM-12-05-05-02F,97.74552664050519
DM-12-05-06-02F,105.46470004739177
DM-12-05-07-01F,104.20606869796477
DM-12-05-08-01F,86.77162586269804
DM-12-05-08-02F,236.74362420861402
DM-12-05-09-01F,226.35971576519918
DM-12-05-10-01F,180.81505279677796
DM-12-06-01-01F,178.8742190009494
DM-12-06-01-02F,59.93954242153342
DM-12-06-02-01F,70.45085535097631
DM-12-06-02-02F,82.92572930269738
DM-12-06-03-02F,245.9073098560523
DM-12-06-04-01F,138.29015096447773
DM-12-06-05-01F,101.69216735005476
DM-12-06-06-01F,108.35422281743159
DM-12-06-07-01F,85.3432984190277
DM-12-06-07-02F,146.22632902553764
DM-12-06-08-01F,63.99343498007184
DM-12-06-09-01F,40.19681956364728
DM-12-06-10-01F,42.52196924154325
DM-12-07-01-01F,40.40564648789246
DM-12-07-02-03F,272.59384301424825
DM-12-07-03-01F,98.86208265342111
DM-12-07-03-02F,211.80532622591568
DM-12-07-03-03F,24.159521248674793
DM-12-07-04-01F,117.67738709808863
DM-12-07-04-02F,191.01010739417782
DM-12-07-05-01F,210.77469792444492
DM-12-07-06-01F,207.22884550872593
DM-12-07-07-01F,131.04256245056914
DM-12-07-08-01F,90.80586524423308
DM-12-07-09-01F,45.90348987529298
DM-12-07-10-01F,0.0033844212962962955
DM-13-01-01-01F,182.7948861697282
DM-13-01-01-02F,90.14866175776517
DM-13-01-02-01F,1.4297981577487624
DM-13-01-03-01F,500.0
DM-13-01-03-02F,158.45368309109563
DM-13-01-04-02F,499.9807098765432
DM-13-01-04-04F,20.81483690262844
DM-13-01-04-05F,185.2474942603793
DM-13-01-05-01F,202.7691330478176
DM-13-01-05-02F,339.709935650015
DM-13-01-06-01F,20.466375309823377
DM-13-01-06-02F,98.77831927270012
DM-13-01-07-02F,38.41582428612524
DM-13-01-08-01F,13.129403890703808
DM-13-02-01-01F,141.1119439499369
DM-13-02-01-02F,4.008714290514594
DM-13-02-02-01F,201.66587443926664
DM-13-02-03-01F,46.658001550006894
DM-13-02-03-02F,27.80049248150446
DM-13-02-04-01F,74.22804759439491
DM-13-02-04-02F,47.35303573772302
DM-13-02-04-03F,55.42317821945937
DM-13-02-04-04F,38.884271805395905
DM-13-02-04-05F,106.80482301378619
DM-13-02-05-01F,194.37292608482838
DM-13-02-05-02F,37.82500828812018
DM-13-02-06-01F,198.91542960453577
DM-13-02-07-02F,30.11015454217787
DM-13-02-08-01F,108.40153511798091
DM-13-03-01-01F,92.18458328176678
DM-13-03-01-02F,29.166392865463393
DM-13-03-02-01F,63.53220817425743
DM-13-03-02-02F,126.7512936702867
DM-13-03-03-01F,63.427672214755084
DM-13-03-03-02F,15.99337171557646
DM-13-03-04-01F,199.19221065001489
DM-13-03-04-02F,1.029117961096177
DM-13-03-04-03F,32.73222512694145
DM-13-03-05-01F,266.13760173984474
DM-13-03-05-02F,60.310951632862476
DM-13-03-06-01F,101.54825176971325
DM-13-03-06-03F,10.979094632989847
DM-13-03-07-01F,21.911635043309435
DM-13-03-07-02F,141.09037658154122
DM-13-03-07-03F,34.271882982377534
DM-13-04-01-01F,92.10856229091998
DM-13-04-01-02F,0.22594475806451608
DM-13-04-01-03F,104.07614107676223
DM-13-04-01-04F,74.37587707970793
DM-13-04-02-01F,200.98776722658872
DM-13-04-03-01F,192.4811558180197
DM-13-04-04-01F,80.79812055874045
DM-13-04-04-02F,116.30630619960796
DM-13-04-05-01F,294.7713985069444
DM-13-04-06-01F,0.20817314814814813
DM-13-04-06-02F,131.96173509076982
DM-13-04-06-03F,92.2896956765233
DM-13-04-07-01F,169.2487133064516
DM-13-04-08-01F,262.3379382392473
DM-13-04-08-02F,28.34922668810206
DM-13-04-08-04F,19.880462755774943
DM-13-04-09-01F,201.11278738590303
DM-13-04-09-02F,75.64467293160097
DM-13-05-01-01F,0.5053955869175628
DM-13-05-01-02F,162.7979357039361
DM-13-05-01-03F,97.76006972426133
DM-13-05-02-01F,40.97666074522103
DM-13-05-02-02F,46.3379908412983
DM-13-05-03-01F,69.13630329777004
DM-13-05-04-01F,19.65805056779727
DM-13-05-04-03F,0.047773379629629624
DM-13-05-04-04F,399.6061836299128
DM-13-05-05-01F,84.60534905167266
DM-13-05-06-01F,86.28786054360813
DM-13-05-06-02F,17.02732697879331
DM-13-05-07-01F,23.823724843189968
DM-13-05-07-02F,203.1453302045427
DM-13-05-08-01F,188.86775222439192
DM-13-05-08-02F,143.4533752997525
DM-13-05-09-01F,80.77958265862348
DM-13-05-09-02F,19.647484714755073
DM-13-06-01-01F,197.03315130466174
DM-13-06-01-02F,109.43398122252707
DM-13-06-02-01F,125.5281596397789
DM-13-06-02-02F,285.2941668413979
DM-13-06-02-03F,185.24498410244925
DM-13-06-04-01F,3.0127449189814812
DM-13-06-04-02F,229.32359341259175
DM-13-06-04-03F,8.468763932327116
DM-13-06-05-01F,98.91365552942052
DM-13-06-05-02F,53.63150954626261
DM-13-06-05-03F,178.18643395310633
DM-13-07-01-01F,182.39147524186873
DM-13-07-01-03F,180.4406089419056
DM-13-07-02-01F,180.78417563558753
DM-13-07-03-01F,28.436416358838642
DM-13-07-03-02F,129.20731765673523
DM-13-07-04-01F,188.76790843259377
DM-13-07-04-02F,78.65103063769415
DM-13-07-04-03F,80.08716850358424
DM-13-07-05-01F,5.562653156058398
DM-13-07-05-02F,5.028494414575865
DM-13-07-05-03F,277.97626851934353
DM-13-07-06-01F,398.8437154498093
DM-13-07-07-01F,81.49460468189965
DM-13-07-07-02F,3.6415431203063666
DM-13-07-07-04F,82.61203694257765
DM-13-07-07-05F,121.60002692453092
DM-14-05-01-02F,412.23503601573475
DM-14-05-02-01F,400.65410628659987
DM-14-05-03-01F,217.56545996364073
DM-14-05-05-01F,196.54629781810445
DM-14-05-06-01F,250.63803032377862
DM-14-05-06-02F,150.48038690015042
DM-14-05-07-01F,19.216720390145994
DM-14-06-01-01F,157.25823708677152
DM-14-06-01-02F,108.67130944061239
DM-14-06-02-02F,356.4687453702843
DM-14-06-03-01F,121.74299552313984
DM-14-06-04-01F,160.93920987787115
DM-14-06-04-02F,120.37671562081918
DM-14-06-04-04F,181.97837626941455
DM-14-06-05-01F,98.23520263231096
DM-14-06-06-01F,176.02949808007403
DM-14-06-06-02F,94.21176525242213
DM-14-07-01-01F,136.23113993549202
DM-14-07-01-03F,43.570438948642455
DM-14-07-02-02F,481.98973076072554
DM-14-07-03-02F,262.93255685940727
DM-14-07-03-03F,0.036821618052273235
DM-14-07-03-04F,143.9690211350634
DM-14-07-04-01F,235.05080837186833
DM-14-07-05-01F,209.8366521646432
DM-14-07-06-01F,0.8316277865119499
DM-14-07-07-01F,128.85284900803777
DM-14-07-08-01F,0.22034494796795193
DM-14-09-01-01F,230.21646675884713
DM-14-09-02-01F,109.64522865228707
DM-14-09-02-02F,155.41329910718798
DM-14-09-02-03F,150.396995296521
DM-14-09-03-01F,148.8099985700254
DM-14-10-01-01F,114.16497947763632
DM-14-10-02-01F,45.073617289717276
DM-14-10-03-02F,155.965641929424
DM-14-10-04-02F,162.06657439198423
DM-14-10-05-01F,6.550275442850904
DM-14-10-05-02F,214.5659888592544
DM-14-10-06-01F,182.95910663002746
DM-14-10-07-01F,49.40315089140885
DM-14-10-07-02F,92.2199800743973
DM-14-11-01-02F,141.59546234921203
DM-14-11-02-01F,152.5929616243495
DM-14-11-03-01F,0.1452501745793782
DM-14-11-04-01F,134.6823754071748
DM-14-11-05-01F,63.088455118860374
DM-14-11-05-02F,177.92183203822697
DM-14-11-06-01F,378.25721986399066
DM-14-11-06-02F,0.3805593894236736
DM-14-11-06-03F,0.23838786021997713
DM-14-11-07-01F,316.4789496678641
DM-14-11-07-02F,0.0010083614417989398
DM-14-11-08-01F,152.5080533050577
DM-14-11-08-02F,117.40670065216698
DM-14-11-09-01F,132.6242991306099
DM-14-11-10-01F,110.61869650704223
DM-14-11-11-01F,195.46155665322578
DM-14-11-11-02F,3.3645427191073565
DM-14-11-12-01F,116.65390825626865
DM-14-17-01-01F,0.4529907488479262
DM-14-17-01-02F,0.09388924510040426
DM-14-17-02-01F,189.6034292379511
DM-14-17-02-02F,0.19332037087744236
DM-14-17-03-01F,70.55404304829416
DM-14-17-03-02F,96.34801502068085
DM-14-17-04-01F,111.03206781359808
DM-14-17-04-02F,105.50731322471512
DM-14-17-05-01F,100.97031809103065
DM-14-17-06-01F,350.7800086323451
DM-14-18-01-01F,143.84829444790108
DM-14-18-01-02F,183.56671916658024
DM-14-18-02-01F,324.70580657962097
DM-14-18-02-02F,214.29835461365323
DM-14-18-02-04F,114.37428919659676
DM-14-18-03-01F,168.22226039984992
DM-14-18-04-01F,36.985937497616256
DM-14-18-04-02F,96.05836934896348
DM-14-18-04-03F,244.87204763870986
DM-14-18-05-01F,88.49790179346657
DM-14-18-05-02F,144.91067479530588
DM-14-18-06-01F,245.72986567103453
DM-15-01-01-01F,80.01968559849051
DM-15-01-02-01F,114.10476048174756
DM-15-01-03-01F,188.6681750429361
DM-15-01-04-01F,93.8357649711396
DM-15-01-04-02F,187.10699356387116
DM-15-01-05-01F,172.4411241940372
DM-15-01-05-02F,24.25389683911258
DM-15-01-06-01F,120.6807280391689
DM-15-01-07-01F,85.05068916093707
DM-15-02-01-01F,0.35699675679551174
DM-15-02-02-01F,179.7294108653938
DM-15-02-03-01F,10.42796804780457
DM-15-02-04-01F,138.34456280337125
DM-15-02-05-01F,86.78851125316048
DM-15-02-06-01F,173.85429893812764
DM-15-03-01-01F,195.690277979284
DM-15-03-02-01F,43.82272969228389
DM-15-03-03-01F,203.37004666965348
DM-15-03-04-01F,209.31558818697735
DM-15-03-05-01F,177.657598406179
DM-15-03-06-01F,37.047077111408974
DM-15-04-01-01F,100.720759765546
DM-15-04-02-01F,51.81250901096553
DM-15-04-02-02F,77.92162215028326
DM-15-04-03-01F,298.60593892598837
DM-15-04-04-01F,93.01529693847071
DM-15-04-04-02F,34.220435330997034
DM-15-04-05-01F,362.25259185786325
DM-15-05-01-01F,106.21246996714454
DM-15-05-02-01F,0.29685938805929735
DM-15-05-03-01F,257.1289918840486
DM-15-05-04-01F,181.39527517820628
DM-15-05-05-01F,15.901896993411677
DM-15-05-06-01F,273.0045848994549
DM-15-05-07-01F,258.1459915221775
DM-15-05-08-01F,50.322539203604414
DM-15-05-09-01F,403.03613405784154
DM-15-06-01-01F,145.27707653823177
DM-15-06-02-01F,363.81366316884686
DM-15-06-03-01F,345.2401473974621
DM-15-06-04-01F,139.28050428173455
DM-15-07-01-01F,165.56462079894348
DM-15-07-01-02F,13.507444717261906
DM-15-07-02-01F,267.04849252240143
DM-15-07-03-01F,242.61382713560332
DM-15-07-04-01F,268.48963388590204
DM-15-07-05-01F,174.11295401890746
DM-15-07-06-01F,258.3086282968428
DM-15-08-01-01F,69.71714845065776
DM-15-08-02-01F,179.11951893271382
DM-15-08-03-01F,166.09434571644172
DM-15-08-04-01F,178.39977757887985
DM-15-08-05-01F,416.8153787987033
DM-15-08-06-01F,116.21899535718461
DM-15-08-06-02F,13.020138121931458
DM-15-08-06-03F,51.81038575231482
DM-15-09-01-01F,220.8961409261085
DM-15-09-01-02F,87.4211267422305
DM-15-09-02-01F,155.40138743599587
DM-15-09-02-02F,12.641771598701103
DM-15-09-03-01F,53.08392225865625
DM-15-09-04-01F,447.9508214585947
DM-15-09-05-01F,96.10624925599525
DM-15-09-05-02F,11.201929951250024
DM-15-09-05-03F,24.744700559268797
DM-15-09-06-01F,160.37303285715888
DM-15-09-07-01F,96.08246913317714
DM-16-02-01-01F,156.69005349188294
DM-16-02-01-02F,276.36266960806375
DM-16-02-02-01F,72.05507150324287
DM-16-02-02-02F,58.21161066039078
DM-16-02-03-01F,161.37185766077744
DM-16-02-03-02F,144.0674843019631
DM-16-02-04-01F,147.2527899066499
DM-16-02-04-02F,139.87408809291887
DM-16-02-05-01F,105.1010721671493
DM-16-02-06-01F,162.1163812088592
DM-16-03-01-01F,123.37780276164217
DM-16-03-02-01F,110.01823575501449
DM-16-03-02-02F,102.69060194519118
DM-16-03-03-01F,225.64717400211785
DM-16-03-04-01F,99.53936988739623
DM-16-03-05-01F,64.70018260295323
DM-16-03-05-02F,138.06224453498356
DM-16-03-06-01F,279.6242565054338
DM-16-03-07-01F,117.10026353130036
DM-16-03-08-01F,97.67564679430808
DM-16-04-01-01F,129.57069363882724
DM-16-04-02-01F,93.71762030513132
DM-16-04-03-01F,66.78152647553351
DM-16-04-03-02F,13.706415504435016
DM-16-04-04-01F,135.59082481086378
DM-16-04-05-01F,368.06934955280576
DM-16-04-06-01F,227.30559775648524
DM-16-04-07-01F,93.40260887564496
DM-16-05-01-01F,186.68902581049213
DM-16-05-02-01F,0.7274459318586133
DM-16-05-02-02F,205.34201614995027
DM-16-05-03-01F,207.80980614329144
DM-16-05-03-02F,152.06465093639602
DM-16-05-04-01F,46.407463320219414
DM-16-05-05-01F,112.0612850366767
DM-16-06-01-01F,120.78026968297867
DM-16-06-01-02F,182.33689843133402
DM-16-06-02-01F,154.73433303082462
DM-16-06-03-01F,150.3409540420587
DM-16-06-04-01F,72.89214862515098
DM-16-06-04-02F,41.225466046893665
DM-16-06-05-01F,183.93545078978931
DM-16-07-01-01F,171.07383136346405
DM-16-07-02-01F,227.8904944080236
DM-16-07-03-01F,234.98012058598417
DM-16-07-04-01F,143.1697734423947
DM-16-07-04-02F,107.67914600288417
DM-16-07-05-01F,77.81307269411553
DM-16-07-06-02F,237.851092250567
DM-16-07-07-01F,0.3937125667043156
DM-16-07-08-01F,145.77516751840344
DM-16-07-08-02F,0.0006659891115082407
DM-16-07-09-01F,180.10643299566004
DM-16-08-01-01F,175.8411736730823
DM-16-08-02-01F,212.0348157136231
DM-16-08-03-01F,125.72660761732186
DM-16-08-04-01F,170.32811682347673
DM-16-08-04-02F,122.82997444928374
DM-17-01-02-01F,106.72988355660095
DM-17-01-02-02F,337.614584147276
DM-17-01-03-01F,79.64408133294138
DM-17-01-03-02F,127.56134967422587
DM-17-01-04-01F,181.67629465352445
DM-17-01-05-01F,188.81350891313386
DM-17-01-05-02F,94.11399337104244
DM-17-01-06-01F,56.15989425360724
DM-17-01-06-02F,67.81770277297747
DM-17-01-07-02F,290.0030383582771
DM-17-01-08-01F,32.12921878495347
DM-17-01-08-02F,127.39021677120668
DM-17-01-08-03F,59.91530590412214
DM-17-01-09-01F,100.37997490432348
DM-17-01-10-01F,237.84367448248736
DM-17-01-10-02F,182.86242832938646
DM-17-01-11-01F,3.194572783378136
DM-17-01-11-02F,1.7588414171379698
DM-17-01-11-03F,5.235620034348865
DM-17-01-11-04F,1.7241515004839096
DM-17-02-01-01F,1207.1862856786622
DM-17-02-02-01F,94.75034258042292
DM-17-03-01-01F,191.19274198028674
DM-17-03-01-02F,379.42159199522104
DM-17-03-02-01F,67.22352034796894
DM-17-03-03-01F,4.36527229490243
DM-17-03-03-03F,182.32359951748913
DM-17-03-04-01F,128.1453915944754
DM-17-03-04-02F,173.3943887078427
DM-17-03-05-02F,166.13054474851728
DM-17-03-05-03F,451.62130916229836
DM-17-03-05-04F,134.7247543484916
DM-17-03-06-01F,261.3575975197523
DM-17-03-06-02F,95.03970966428624
DM-17-03-07-01F,232.31146022980136
DM-17-03-07-02F,121.1593001265681
DM-17-04-01-01F,187.0816950108807
DM-17-04-02-01F,249.3965987584805
DM-17-04-02-02F,87.46452170698926
DM-17-04-03-01F,146.22739199149567
DM-17-04-03-02F,199.40346876212516
DM-17-04-04-01F,220.72935667562717
DM-17-04-05-01F,327.67851852369216
DM-17-04-05-02F,312.9176263142174
DM-17-04-06-01F,30.236271581934403
DM-17-04-06-02F,188.34985167473693
DM-17-05-01-01F,246.12921468502876
DM-17-05-02-01F,83.52273310558542
DM-17-05-03-01F,205.17100178767643
DM-17-05-04-01F,394.6729192800073
DM-17-05-05-01F,168.51927595136345
DM-17-05-05-02F,227.02856886708364
DM-17-05-06-01F,275.9821568511707
DM-17-06-01-01F,135.98783868111562
DM-17-06-01-02F,23.896602991711465
DM-17-06-02-01F,313.2559794991874
DM-17-06-02-02F,205.02845462974753
DM-17-06-03-01F,240.55843924316187
DM-17-06-04-01F,103.72969075112087
DM-17-06-04-02F,102.75850285641422
DM-17-06-04-03F,87.06773369271633
DM-17-06-05-01F,347.00144174171146
DM-17-06-06-01F,161.1978396030679
DM-17-06-07-01F,176.8129840203106
DM-17-06-08-01F,140.5144524148745
DM-17-06-08-02F,139.59488788637142
DM-17-07-01-01F,308.0433833387485
DM-17-07-02-01F,289.7280460630666
DM-17-07-03-01F,180.78049407105027
DM-17-07-03-02F,36.68479708408005
DM-17-07-04-01F,128.05417647170432
DM-17-07-04-02F,156.05064854261167
DM-17-07-05-01F,108.80114685426157
DM-17-07-06-01F,71.68094690897551
DM-17-07-06-02F,97.56538603382207
DM-17-07-07-01F,130.5280121942204
DM-17-07-07-02F,88.77563831451367
DM-17-07-08-01F,382.3904786985525
DM-17-07-08-02F,59.14392525967954
DM-17-07-09-01F,6.654349177494027
DM-17-07-09-02F,30.87462652887697
DM-17-07-09-03F,21.667311790247908
DM-17-07-09-04F,336.6818136292559
DM-17-07-10-01F,203.22234158599903
DM-17-07-10-02F,114.4302268403505
DM-17-08-01-02F,372.93350900039826
DM-17-08-02-01F,230.01215357358865
DM-17-08-02-03F,67.59953733150437
DM-17-08-03-01F,434.08368845852283
DM-17-08-04-01F,59.921255130457574
DM-17-08-04-02F,193.26495253625754
DM-17-08-04-04F,5.607437079333078
DM-17-08-04-05F,14.660307407141282
DM-17-09-01-01F,271.682161984685
DM-17-09-01-02F,204.6852261352153
DM-17-09-02-02F,595.6991744806286
DM-17-09-03-01F,150.8180829925649
DM-17-09-04-01F,278.0985711096177
DM-17-09-05-01F,304.15461396852
DM-17-09-06-01F,136.7439018605167
DM-17-09-07-01F,90.88031243702574
DM-17-09-07-02F,90.24359569289764
DM-17-09-07-03F,195.8164098068033
DM-17-10-04-01F,60.50575777329749
DM-17-10-04-02F,0.019319584986772484
DM-17-10-05-01F,697.6667027777779
DM-17-10-06-01F,19.959199000445494
DM-17-10-07-01F,169.24614039762136
DM-17-10-07-02F,351.2370165741799
DM-17-11-01-02F,16.025578554878514
DM-17-11-01-03F,114.91825538861156
DM-17-11-01-04F,113.21684139784946
DM-17-11-02-01F,76.23269271170327
DM-17-11-02-02F,145.15155211320192
DM-17-11-02-03F,189.6470249708851
DM-17-11-02-04F,146.02390070564516
DM-17-11-02-05F,3.636023862380526
DM-17-11-03-01F,86.39454606001452
DM-17-11-03-02F,0.1505962709080047
DM-17-11-03-03F,4.664987818847075
DM-17-11-04-01F,225.40721597877646
DM-17-11-04-02F,75.4320876493429
DM-17-11-05-01F,412.07186552622767
DM-17-11-05-02F,4.341388343787336
DM-17-11-06-02F,217.18413422619895
DM-53-01-01-01F,389.051062271955
DM-53-01-01-02F,32.504484504990046
DM-53-01-01-04F,157.1955525961867
DM-53-01-02-01F,155.08979563172045
DM-53-01-02-02F,83.96492164952244
DM-53-01-03-01F,165.39130372674103
DM-53-01-04-01F,162.4152788251966
DM-53-01-05-01F,37.76967086506459
DM-53-01-05-04F,103.80093891875744
DM-53-01-07-01F,107.35878127666427
DM-53-01-08-01F,159.12417969418053
DM-53-01-09-01F,179.03247584160871
DM-53-02-01-01F,17.878134252768586
DM-53-02-02-01F,120.37986947431301
DM-53-02-03-03F,167.2500177464691
DM-53-02-04-02F,171.2099822309941
DM-53-02-04-03F,48.81732748058355
DM-53-02-05-01F,128.09683982190862
DM-53-02-05-02F,177.23069619297482
DM-53-02-06-01F,16.546512401466508
DM-53-02-06-02F,117.51064187773659
DM-53-02-07-01F,256.3473366800952
DM-53-02-07-02F,0.0
DM-53-02-08-01F,109.36775979473559
DM-53-02-09-01F,99.08283162903143
DM-53-02-09-02F,147.17564557920318
DM-53-03-01-01F,157.85518476101242
DM-53-03-01-02F,141.20375533219766
DM-53-03-01-03F,199.5075762143875
DM-53-03-02-01F,116.49670753830192
DM-53-03-03-01F,7.915925587380994
DM-53-03-03-02F,0.0
DM-53-03-04-01F,128.3351983906099
DM-53-03-04-02F,1.4679137685037482
DM-53-03-05-02F,0.0
DM-53-03-06-01F,0.10238223443838866
DM-53-03-06-02F,247.0316368244265
DM-53-04-01-01F,160.34550298141545
DM-53-04-01-02F,0.0
DM-53-04-01-03F,46.60839790679116
DM-53-04-02-01F,2.9187088075093217
DM-53-04-02-02F,91.24773865772407
DM-53-04-02-03F,227.66736693713278
DM-53-05-01-03F,163.45290144035064
DM-53-05-01-04F,144.2749539980856
DM-53-05-02-01F,94.98389065060574
DM-53-05-03-01F,21.194234482096086
DM-53-05-03-03F,117.63082027079065
DM-53-05-03-04F,107.63425573189572
DM-53-05-04-01F,20.644581162310285
DM-53-05-05-01F,81.09832750896057
DM-53-05-06-01F,32.24281182795699
DM-53-05-07-01F,80.75457556750298
DM-53-05-07-03F,212.27732240350153
DM-53-05-08-01F,22.6699015389826
DM-53-05-08-02F,246.85898087055412
DM-53-05-09-02F,129.5310788917301
DM-53-05-10-02F,117.34107695564514
DM-53-05-11-02F,86.13545405822076
DM-53-06-01-01F,45.72161179478562
DM-53-06-01-02F,24.61990684201328
DM-53-06-02-01F,150.4458269243775
DM-53-06-03-01F,51.508242838573466
DM-53-06-04-01F,204.026435844333
DM-53-06-05-01F,101.02611805555553
DM-53-06-05-02F,175.8985961454887
DM-53-06-06-01F,68.10680066569594
DM-53-08-01-01F,517.8449604861111
DM-53-08-01-02F,91.2491830139898
DM-53-08-02-01F,28.50975259207974
DM-53-09-02-04F,113.66608564814815
DM-53-09-02-05F,0.0
DM-53-09-03-01F,97.81553199823047
DM-53-09-05-01F,42.81006043089527
DM-54-01-04-01F,50.07487355026842
DM-54-01-05-02F,649.3839265625039
DM-54-01-05-03F,60.28885371193807
DM-54-01-06-01F,0.15698629723584354
DM-54-01-06-02F,548.6072145491411
DM-54-02-03-01F,11.650321619977243
DM-54-02-04-01F,9.81099439758606
DM-54-02-04-02F,263.3567481084838
DM-54-02-04-04F,0.007322615740740741
DM-54-02-05-01F,139.87694144546688
DM-54-02-05-02F,120.55748500655632
DM-54-02-05-03F,119.75012723758176
DM-54-02-07-01F,123.05551244762472
DM-54-03-01-02F,161.16894910674077
DM-54-03-01-03F,69.41945174129283
DM-54-03-02-01F,44.362979511548225
DM-54-03-02-02F,264.1095872998518
DM-54-04-01-01F,86.14532752797989
DM-54-04-02-01F,175.86770223845824
DM-54-04-02-02F,66.18323136603205
DM-54-04-03-01F,84.39177908623164
DM-54-04-03-02F,0.028773958333333335
DM-54-04-03-03F,167.5602217575943
DM-54-04-04-02F,98.33549836645227
DM-54-04-04-03F,24.73707737744857
DM-54-04-04-04F,0.5224976848118279
DM-54-05-01-02F,384.16988899919346
DM-54-05-02-01F,107.81019802399662
DM-54-05-03-01F,133.39698774413117
DM-54-06-01-02F,104.23762035954302
DM-54-06-01-04F,116.093362926437
DM-54-06-02-01F,154.71494306194128
DM-54-06-02-02F,34.59564564741299
DM-54-06-03-01F,111.54654250607443
DM-54-06-04-01F,0.0774850058334735
DM-54-06-04-02F,221.79615181897543
DM-54-06-04-03F,0.4919433333333334
DM-54-07-01-01F,94.68557071276196
DM-54-07-02-01F,130.8709043665851
DM-54-07-03-01F,96.04400043440057
DM-54-07-04-01F,79.79583891421564
DM-54-07-05-01F,157.56556951794948
DM-54-08-01-01F,517.8480666666668
DM-54-08-02-01F,0.13725299528689644
DM-54-08-03-01F,97.27395437705552
DM-54-08-04-01F,95.27459274449565
DM-54-08-05-01F,0.26854854327777206
DM-54-08-06-01F,246.43574631628812
DM-54-08-07-01F,18.872108165178982
DM-54-08-08-01F,14.162109542826125
DM-54-08-09-01F,0.18189620774610682
DM-54-09-01-01F,112.05108160419555
DM-54-09-01-02F,135.64617256481083
DM-54-09-02-01F,132.99361338977806
DM-54-09-02-02F,162.29001327660245
DM-54-09-03-01F,180.6738589825029
DM-54-09-04-01F,0.22229140802036962
DM-54-09-05-01F,194.60581497398456
DM-54-09-06-01F,0.27866440839290635
DM-54-09-07-02F,216.67693261934764
DM-55-01-01-01F,150.5053254224345
DM-55-01-02-01F,141.29173779006783
DM-55-01-03-01F,71.63728261595409
DM-55-02-01-01F,114.41306586160981
DM-55-02-02-01F,260.23650087661184
DM-55-02-03-01F,253.24385261857094
DM-55-03-01-01F,39.27686146541071
DM-55-03-01-02F,0.04579999999999999
DM-55-03-02-01F,370.9570907686154
DM-55-03-03-01F,47.96558419234079
DM-55-03-04-01F,226.41962400832634
DM-55-04-01-03F,34.2069344854011
DM-55-04-01-04F,182.36315217614785
DM-55-04-02-01F,101.33828303870524
DM-55-04-02-04F,548.776597887775
DM-55-04-02-05F,0.0009716898148148133
DM-55-04-03-01F,34.220625741015645
DM-55-04-03-03F,271.0872730405581
DM-55-04-03-04F,48.88930255588255
DM-55-04-03-05F,77.05953772677329
DM-55-04-04-01F,140.9943230260331
DM-55-04-05-01F,317.25411401131726
