,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
DM-05-05-08-02P,3.9570038875103375,4.096489166666667,4.206577222222223,4.242181666666667,4.205275000000001,5.151025555555555,5.606080000000002,5.516136666666666,5.304134444444444,5.256271111111112,5.187667222222221,5.019739563492065,4.911135515873016,4.928618015873015,5.024874285714286,5.069582222222222,5.095616031746032,5.4209853571428575,5.503461626984127,5.485631428571429,5.446638769841271,5.543469007936508,5.12346111111111,4.498975
DM-05-05-09-01P,1.3047793704950963,1.474089880952381,1.597798888888889,1.649019444444445,1.6019600000000005,2.388715,2.590531111111111,2.325830555555556,2.117707777777778,2.081750555555556,2.071969444444444,1.984690555555556,1.923475555555555,1.952355396825397,2.053133333333333,2.107990555555555,2.112992777777778,2.345667579365079,2.3667391666666666,2.333164682539683,2.288439007936508,2.437082420634921,2.172402658730159,1.7403612301587303
DM-05-05-09-02P,0.9121996750561266,1.085145937118437,1.198578412698413,1.2375403174603172,1.198900912698413,2.107537658730158,2.4371930555555554,2.237221666666666,2.028395714285714,2.008522777777778,1.9845366666666668,1.8399366666666663,1.7336327777777778,1.7584522222222223,1.8533661111111108,1.8933888888888888,1.905477777777778,2.1893505555555555,2.2360722222222225,2.218293888888889,2.195253333333334,2.331711666666666,1.97638,1.4215494444444448
DM-05-05-09-03P,1.0076440564811533,1.1587607539682538,1.266487896825397,1.2999239682539685,1.2609226984126984,2.2142813492063484,2.622011111111111,2.461086825396825,2.2503088888888887,2.2394744444444448,2.1964688888888886,2.043127777777778,1.9342141269841275,1.9673077777777777,2.0733272222222223,2.110245,2.131393968253968,2.4311383333333336,2.4850833333333338,2.459554102564103,2.428965555555556,2.539991111111111,2.1556855555555554,1.553239880952381
DM-05-05-09-04P,1.9129255834219543,2.064549731379732,2.1745815079365074,2.208739126984127,2.1661154761904764,3.0775038888888893,3.4444411111111117,3.260048888888888,3.0475844444444453,3.0317361111111123,3.006305555555556,2.862354444444444,2.751686111111111,2.7787561111111114,2.883266428571429,2.9266983333333334,2.9430811111111117,3.2353622222222223,3.2830894444444447,3.256651666666667,3.219591666666666,3.349123769841269,2.9927611111111103,2.4298277380952387
DM-05-05-10-01P,1.5470705674701644,1.698255277777778,1.808767976190476,1.851261369047619,1.8060375793650791,2.7024640079365074,3.0729899999999994,2.8893858333333338,2.664566111111112,2.6332805555555567,2.609786666666666,2.4645050000000004,2.3557833333333336,2.3728344444444445,2.466587222222222,2.507494444444444,2.5190183333333334,2.798048333333333,2.865721309523809,2.8500927777777787,2.828623888888889,2.967698888888889,2.620907222222222,2.0614166269841268
DM-05-05-11-01P,2.259293548387096,2.168207500000001,2.76034,3.1619325000000003,3.018437499999999,4.688997499999999,5.659217499999999,5.304280000000002,4.903877500000001,4.601495,4.422299999999998,4.4459375,4.473259999999997,4.484104999999999,4.46807,4.456459999999998,4.360922500000001,4.393252500000002,4.683175,4.682010000000003,4.5602075000000015,4.713229999999999,4.4683525,3.872135000000001
DM-05-05-12-01P,1.39566476426799,1.5517405555555557,1.668666666666667,1.6978205555555554,1.6628649999999998,2.5992476587301585,3.003033015873015,2.827140555555556,2.613627777777777,2.6049138888888894,2.575341150793649,2.410215555555556,2.283885198412698,2.3096238888888885,2.4099648611111117,2.4506515873015875,2.4677525,2.772819484126985,2.815506666666667,2.792421031746032,2.759023253968254,2.8813788888888885,2.513654047619048,1.930608888888888
DM-05-05-12-03P,1.679558810902359,1.8382888492063492,1.9500742460317453,1.9840621825396816,1.9433406746031745,2.842079761904762,3.1756690873015883,2.9579216666666666,2.765170555555556,2.778103333333333,2.7704877777777783,2.622689444444444,2.506919444444444,2.5376542857142863,2.641210634920635,2.6812149603174604,2.6918230158730148,2.970357222222222,3.00031,2.9697361111111107,2.926243888888889,3.064182103174603,2.718083055555555,2.1771333333333325
DM-05-05-14-01P,1.7584508073915333,1.9171140079365077,2.025428928571429,2.060325436507936,2.0264043650793653,2.9903262301587303,3.4015382936507947,3.2496500000000004,3.0377105555555555,3.029715,2.981785555555555,2.7991052380952377,2.6719733333333338,2.688508888888889,2.792436666666667,2.833132023809524,2.86024,3.1755350000000004,3.232961309523809,3.217462222222222,3.1880427777777784,3.308490555555556,2.8995175,2.2946827777777776
DM-05-05-14-02P,1.4186536733427864,1.5766736507936507,1.6888445328282833,1.7241721062271067,1.688950238095238,2.645512658730159,3.0567874206349206,2.9087194444444444,2.6871877777777784,2.68306,2.6273338888888884,2.433735,2.3182033333333325,2.332507301587301,2.43099,2.472061111111111,2.503134166666667,2.8049194444444447,2.8698577777777774,2.870460555555555,2.847921746031746,2.9681372222222224,2.566832341269841,1.9571177777777775
DM-06-01-01-01P,2.810854243471581,2.968446111111111,3.038505873015873,3.01487611111111,2.855287777777778,3.323883888888888,4.53947111111111,6.101025000000001,5.787439444444444,5.756071111111112,5.035795555555556,4.20876264957265,3.742019444444444,3.691581984126984,3.762795,3.793790555555555,3.999818333333333,5.422698888888889,5.718776666666666,5.807152222222222,5.8656099999999975,5.243161666666666,4.450937222222222,3.742408333333333
DM-06-01-02-01P,2.977615561857497,3.136901984126984,3.2104126190476188,3.1828305555555554,3.026645555555556,3.501914444444444,4.7286166666666665,6.306680000000001,5.981080555555557,5.94784,5.207836111111112,4.386918888888888,3.910355000000001,3.855703333333332,3.936110674603175,3.96051119047619,4.178950357142857,5.620948452380953,5.919245317460318,6.003052817460317,6.059711309523809,5.424677063492063,4.629806785714285,3.914445238095239
DM-06-01-02-02P,2.8811031859269765,3.060557222222223,3.163878535353535,3.158549292929293,3.0202633333333333,3.5025122222222227,4.267368333333335,6.377820555555555,6.120083333333335,6.078078888888888,4.892142222222222,4.362291666666666,3.924811111111112,3.850226355311356,3.9337669444444434,3.965281111111111,4.124206111111111,5.709247777777777,5.98233277777778,6.058884444444445,6.112141111111111,5.031043888888888,4.1523716666666655,3.609589444444443
DM-06-01-03-01P,2.6008616891173344,2.7881444444444443,2.892241666666666,2.891990555555556,2.7583061111111102,3.209231666666667,3.8136583730158735,5.804920396825398,5.516499444444444,5.481509444444444,4.330685873015873,3.900726666666668,3.504920753968253,3.432284444444444,3.519490555555556,3.554981269841271,3.685383888888889,5.1895261111111095,5.455701666666667,5.523032222222223,5.591038333333332,4.542595555555555,3.726271111111111,3.259902777777777
DM-06-01-03-02P,4.753475806451614,4.945102499999999,5.0599425,5.059165000000001,4.984365,6.980442499999999,8.2522225,8.854787500000002,8.233205,8.130899999999999,7.332365000000005,6.515787499999998,6.268555000000001,6.2482124999999975,6.080714999999997,6.080492499999996,7.110585,8.438295000000002,8.8501475,9.197245,9.225184999999998,9.422672499999996,6.856922499999998,5.885500000000004
DM-06-01-03-03P,5.816737096774197,5.813915,6.478754999999999,6.859385,6.750717499999998,7.067242500000001,8.678162500000006,8.887535000000002,8.831112500000001,8.745992500000003,8.737860000000003,8.897717499999995,9.052050000000005,8.787380000000006,8.620517500000002,8.803690000000005,8.901092500000004,8.597340000000004,8.638407500000001,8.804629999999998,8.6823025,9.113187500000004,8.912899999999997,7.9364575
DM-06-01-04-02P,2.467872539288668,2.6507861507936505,2.759391984126983,2.76139623015873,2.6303142460317464,3.0552966666666674,3.6309672222222216,5.629167777777777,5.39265111111111,5.350565,4.210320555555556,3.784645555555556,3.3872957954545457,3.299671111111111,3.395423888888888,3.4373677777777782,3.5403833333333328,5.031047777777777,5.32281777777778,5.4038827777777785,5.461745555555555,4.420616388888889,3.581311666666667,3.1180488888888886
DM-06-01-04-03P,2.727446109535625,2.9193098382173384,3.0266023015873014,3.0229864285714294,2.874875992063493,3.256163333333333,3.738113968253968,5.603205000000001,5.325413333333332,5.306994999999999,4.252468333333335,3.85842,3.4756323412698413,3.415656746031746,3.5102266666666657,3.5407727777777778,3.646073333333333,5.077857222222224,5.335727222222221,5.423088333333333,5.488718888888889,4.518147222222222,3.749639444444443,3.334971111111111
DM-06-01-05-01P,2.7580156416164483,2.9434707875457877,3.0526629365079367,3.052669603174603,2.9185173412698413,3.3291316666666675,3.889865000000001,5.851604642857144,5.60452125,5.567703095238096,4.450071111111113,4.026596666666667,3.63529,3.557262738095237,3.644873333333333,3.680058888888889,3.792199444444445,5.265828333333333,5.551237222222223,5.629077380952383,5.687402420634921,4.677762777777777,3.85262369047619,3.4016277777777777
DM-06-01-05-03P,3.0521875472645643,3.2323607936507925,3.3450416269841265,3.344531666666667,3.208972777777778,3.592083888888889,4.070355,5.873795,5.585967222222223,5.562431666666667,4.495727777777777,4.139819166666666,3.771523412698413,3.705641230158731,3.797089444444445,3.8234107936507935,3.918121825396825,5.316048690476189,5.591914801587303,5.670284285714287,5.741690714285714,4.807614285714285,4.052887341269842,3.639470634920635
DM-06-01-05-04P,2.8299015095119926,3.009202103174604,3.1225227777777778,3.1241600000000003,2.993973333333334,3.3880972222222203,3.935226111111112,5.8496161111111125,5.614785,5.577401031746031,4.486422658730159,4.063454603174603,3.671914206349206,3.590903492063492,3.6797578174603176,3.71863634004884,3.815368174603175,5.257923611111112,5.5648800000000005,5.647946666666666,5.708189166666667,4.747944444444445,3.913356666666667,3.4681194047619046
DM-06-01-06-01P,2.670421731360038,2.858661190476191,2.966357976190475,2.964448809523809,2.8303726587301585,3.2622962698412694,3.80304492063492,5.759202023809523,5.476522619047618,5.446031984126986,4.303513333333333,3.905326666666667,3.528392261904763,3.4555103571428565,3.545270674603175,3.576566111111112,3.695125555555556,5.176163333333333,5.438752817460316,5.507243095238096,5.575219563492063,4.538704484126985,3.7387026587301593,3.2590722222222226
DM-06-01-06-02P,3.7626216117216114,3.525830198412699,3.452269545177045,3.3999361507936507,3.3378995634920634,3.3545659920634923,3.6296472222222222,4.371212222222223,4.837820357142858,4.95912611111111,4.702283194444445,4.223789880952382,3.783944801587301,3.539255,3.488733928571429,3.508619642857142,3.5748551587301587,4.079151919191919,4.615219444444445,4.922183888888887,5.125203373015872,4.988157380952381,4.592437222222221,4.246666984126985
DM-06-02-01-01P,2.9222460622710624,3.1045422222222223,3.219514206349205,3.2236650793650785,3.094254325396826,3.527539444444444,4.080441053391052,6.098973333333332,5.850110634920636,5.815242777777778,4.657790952380953,4.245435,3.8594660714285705,3.782298888888889,3.8663305555555545,3.901377896825396,4.007000555555556,5.496557777777778,5.775222777777779,5.844746666666666,5.89674,4.8459827777777775,4.012213282828283,3.561079444444445
DM-06-02-01-02P,2.904240360983104,3.091337177960928,3.2022126770451766,3.2043658989621497,3.072522255799756,3.5117172466422466,4.058072857142858,6.056910322039073,5.79631417887668,5.762593292124544,4.605589401709401,4.207193472222222,3.822724526862026,3.75090006105006,3.8327998870573863,3.8679206746031753,3.976656285103785,5.45283241147741,5.729342319902321,5.802856553724053,5.858295,4.811090665445666,3.984666825396826,3.5333127350427342
DM-06-02-02-01P,2.866386364173461,3.055854444444444,3.1653855555555555,3.1636022222222224,3.0382816666666668,3.4841900000000003,4.012966111111111,5.974892222222222,5.698680555555556,5.6561466666666655,4.517640555555554,4.145041111111111,3.7728933333333328,3.706228888888889,3.787217777777777,3.815458333333333,3.9333322222222216,5.381718333333333,5.63893,5.712433888888887,5.774954444444444,4.724934444444445,3.9291022222222223,3.480835
DM-06-02-03-01P,2.796348605695381,3.0022360683760687,3.118922182539683,3.1222861507936512,2.96841507936508,3.337820634920635,3.7020061111111104,5.3968355555555565,5.031818333333332,5.076864444444444,4.064295555555556,3.748609444444443,3.425605555555556,3.383398888888889,3.4858343253968247,3.5013972222222214,3.585681313131313,4.879079325396826,5.101718333333335,5.142955000000001,5.215315952380952,4.334814523809524,3.6750425793650807,3.316567738095238
DM-06-02-03-02P,2.9470710504549213,3.142436428571428,3.2635288095238093,3.268754007936509,3.12697,3.496033888888889,3.92279,5.68909876984127,5.403807222222222,5.419538333333333,4.411048888888889,4.039257222222222,3.684209047619048,3.627400555555555,3.727402777777778,3.757599444444444,3.8315127777777778,5.160346666666666,5.421849047619047,5.481644999999999,5.530340555555556,4.643640595238094,3.8970677777777776,3.521090555555556
DM-06-02-03-03P,2.933186641852771,3.141450317460317,3.25729623015873,3.2586826984126995,3.118622817460318,3.470734404761905,3.881483333333334,5.607279404761903,5.282488333333334,5.322909444444445,4.319288333333332,3.980496111111112,3.6402711111111112,3.5900311904761906,3.696767023809524,3.71647869047619,3.791639444444444,5.095025555555557,5.328273353174603,5.379150753968256,5.448029999999999,4.54463888888889,3.847361944444445,3.48278
DM-06-02-04-01P,4.791327722143447,4.9736257539682525,5.075603611111109,5.041873888888888,4.894151666666668,5.287837777777777,5.787317222222223,7.792929999999998,7.584295,7.595609999999998,6.481856666666666,6.14478007936508,5.793998095238096,5.738991706349206,5.836008571428571,5.875717817460317,5.940432142857143,7.369825555555555,7.653337142857142,7.668364801587301,7.686779285714284,6.673886944444444,5.84205988095238,5.393827539682541
DM-06-02-04-02P,2.840067809878294,3.0224657539682536,3.127709664224665,3.127601547619047,2.9950622222222214,3.3734638888888884,3.8536313888888887,5.698697341269839,5.463957896825396,5.431418333333334,4.3660088888888895,3.996965555555555,3.6409462301587294,3.5695804761904752,3.654540357142857,3.678364880952381,3.759498888888889,5.129652420634921,5.395089642857142,5.468498888888889,5.517041666666668,4.587510158730159,3.828580555555555,3.4021075396825395
DM-06-02-05-01P,2.6901607866595763,2.873519166666666,2.981415317460318,2.981267817460318,2.8508976984126977,3.273990555555556,3.804718253968253,5.764689444444443,5.48962,5.45299111111111,4.328660982905984,3.935072777777777,3.558656666666667,3.4884527380952384,3.565484007936509,3.601828333333333,3.708088373015874,5.170847222222223,5.449931666666666,5.517400515873016,5.575438888888891,4.549411666666667,3.748544444444444,3.274364999999999
DM-06-02-05-02P,3.207402363228169,3.394607210012209,3.5040773412698414,3.5059774603174607,3.374085436507937,3.776336111111112,4.28704587912088,6.2128627777777785,5.959972142857144,5.923538531746034,4.832236111111111,4.436574444444445,4.056075,3.978854126984127,4.071679444444445,4.1051633333333335,4.20128,5.6520133333333336,5.931856111111111,6.002944444444444,6.061165873015873,5.058205555555556,4.261770992063493,3.824160555555556
DM-06-02-06-01P,3.208897211390761,3.417724444444444,3.518921468253969,3.5053933333333345,3.322990555555556,3.7357516666666672,4.2569838888888905,6.235700555555556,5.952359444444444,5.933486111111111,4.835527222222222,4.466809444444446,4.10565388888889,4.060197222222223,4.150667222222223,4.180950555555557,4.310568333333334,5.774697222222221,6.026643333333333,6.082258888888889,6.136974999999998,5.085163333333332,4.267332222222223,3.81145388888889
DM-06-02-06-02P,2.767610572492024,2.953800436507937,3.0679876190476194,3.068822133699633,2.933590634920635,3.313406507936508,3.7837837698412695,5.628630555555556,5.35460388888889,5.352659444444445,4.284313888888889,3.9023477777777775,3.5426944444444435,3.4718983333333333,3.557010555555556,3.5891638888888893,3.672457777777778,5.067042777777777,5.341236666666665,5.416449999999999,5.488135555555556,4.527408888888889,3.756825,3.355279999999999
DM-06-02-07-01P,2.5994397613139557,2.784428406593406,2.896438253968254,2.895322380952381,2.767917063492064,3.196876230158731,3.719230476190476,5.683768333333332,5.41743765873016,5.383670555555554,4.240954444444443,3.859596666666665,3.4828938888888885,3.414141111111111,3.500315,3.5313381349206354,3.639365555555557,5.096727222222223,5.356708888888887,5.425667222222222,5.488383452380953,4.445905555555555,3.650467777777777,3.2101316666666677
DM-06-02-07-02P,3.0813841205837185,3.275304444444445,3.387106666666668,3.386901111111112,3.257408888888889,3.724490555555556,4.271727777777778,6.274140000000001,5.985188888888888,5.953255,4.761077222222224,4.38270388888889,4.00256,3.937537222222221,4.024718888888889,4.057581666666667,4.18561611111111,5.6806255555555545,5.928173888888891,5.987446666666666,6.0410591666666695,4.95015222222222,4.144656666666666,3.6883377777777766
DM-06-02-07-03P,3.132823091693252,3.3202643253968254,3.4357405158730163,3.437313174603175,3.297972222222223,3.686293015873016,4.145289444444446,5.990395793650793,5.704707222222223,5.708961111111113,4.634865,4.266637222222221,3.9114124206349214,3.8514072222222215,3.931995555555556,3.965055,4.050382222222222,5.436574444444442,5.700433888888889,5.770466111111111,5.844187222222224,4.874312777777777,4.119508333333333,3.715513531746032
DM-06-03-01-01P,3.188949075386978,3.334597625152625,3.396230198412697,3.3655457539682536,3.1968517261904754,3.690129880952382,5.185103333333333,6.692962420634919,6.383708888888889,6.367134285714285,5.761380555555557,4.751073333333333,4.227072222222223,4.16786,4.253944285714286,4.282532777777776,4.515612222222222,5.958433888888889,6.253482777777777,6.349133333333333,6.406467777777778,5.896890555555554,5.062047222222223,4.249261111111111
DM-06-03-02-01P,3.567885334692189,3.7209298809523816,3.789018968253968,3.761135793650794,3.603263769841269,4.072653492063492,5.44826611111111,6.992309444444445,6.690245555555554,6.663177222222221,6.039743333333333,5.08825,4.578688333333334,4.519547460317461,4.599602777777777,4.636190555555555,4.852853253968253,6.269399682539682,6.575263888888889,6.632256111111112,6.698054444444447,6.140775714285714,5.332983888888887,4.571160674603175
DM-06-03-02-02P,3.166350909842845,3.3150163492063487,3.384725912698414,3.3616610958485964,3.205243104395604,3.670268888888889,4.945745000000001,6.478887777777776,6.186287222222222,6.156636111111111,5.496127777777776,4.605631666666666,4.122401111111111,4.068613888888889,4.149052222222222,4.185097222222222,4.389113412698413,5.790253968253969,6.0640527777777775,6.132275555555555,6.201838888888889,5.617884444444445,4.833351111111114,4.10618
DM-06-03-03-01P,3.539031420595534,3.691401047008547,3.7592301190476194,3.731757301587301,3.572034365079364,4.064668293650793,5.455739246031746,7.00734861111111,6.706083253968255,6.682255912698413,6.044580555555556,5.0851452777777775,4.5662,4.511826666666667,4.590404444444445,4.622737777777776,4.845996944444443,6.291585,6.5934625,6.65769,6.715330793650792,6.141923095238095,5.322163452380952,4.548004523809524
DM-06-03-03-02P,3.155637008153137,3.334809484126984,3.442855622710623,3.443967341269841,3.3164924603174604,3.741745357142858,4.327682916666666,6.338864484126985,6.108171666666667,6.0783450000000006,4.929657619047618,4.460208333333335,3.982175,4.025430793650794,4.100726031746032,4.137295555555556,4.256218888888889,5.743741111111111,6.006535,6.067116111111109,6.125420039682537,5.08158611111111,4.254176111111111,3.792803888888889
DM-06-03-03-03P,3.255195427153492,3.4088310714285703,3.478878531746032,3.44975746031746,3.2783947619047624,3.738812777777777,5.0518977777777785,6.645149444444444,6.348127222222222,6.328238333333334,5.66396611111111,4.74859388888889,4.251197222222222,4.161939444444444,4.27031,4.3017216666666656,4.505101309523809,5.943333849206348,6.224151865079365,6.295902222222224,6.356986111111112,5.775958015873017,4.955673333333333,4.234800555555555
DM-06-03-04-01P,2.947844252924495,3.1352080158730167,3.244334642857144,3.242725,3.113233888888888,3.564983888888888,4.180702063492064,6.283979126984127,6.0359911507936514,5.999607777777778,4.781302301587302,4.3482416666666674,3.945208571428571,3.863660436507936,3.945605952380953,3.982215634920635,4.112990714285714,5.659003333333334,5.936387857142856,6.004704007936509,6.064313968253967,4.959309166666667,4.098088055555555,3.614052063492063
DM-06-03-04-02P,2.871515651955572,3.061221388888889,3.16491011904762,3.1681793253968253,3.03835761904762,3.472253928571429,4.087771230158731,6.172741666666666,5.931118333333334,5.900592222222222,4.7071572222222215,4.249982222222221,3.846546111111112,3.7656,3.848051666666667,3.872422222222221,4.01282111111111,5.575435555555557,5.869316111111114,5.9494,6.002216666666668,4.899991746031746,4.030086111111112,3.543732777777778
DM-06-03-05-01P,2.48331911408484,2.670835,2.779113333333333,2.779313492063492,2.6495977777777773,3.0975116666666667,3.6720527777777767,5.700509444444444,5.427092222222222,5.389031666666667,4.214301111111111,3.80001996031746,3.408950555555556,3.3349044047619048,3.4220355555555555,3.455812121212121,3.5811856746031747,5.085450158730159,5.35049222222222,5.423754444444445,5.480780555555556,4.412014444444444,3.585834087301587,3.120312777777777
DM-06-03-06-02P,3.3469282952262787,3.514328650793651,3.631916865079366,3.6364388888888888,3.5145644444444444,3.8817085714285713,4.386079999999999,6.31377130952381,6.032402182539683,5.961587777777779,4.834957896825396,4.513596190476191,4.204048015873016,4.11792,4.206297936507936,4.240296428571429,4.318180396825397,5.699584444444444,5.987049325396827,6.0882113492063485,6.164507658730159,5.170608333333332,4.380964444444444,3.9474473015873017
DM-06-03-07-01P,4.5845608634644925,4.464928968253966,4.39241857142857,4.30442011904762,4.227539007936508,4.164745436507936,4.15507611111111,4.230512341269842,4.369136111111112,4.532900436507938,4.709850793650793,4.754217777777778,4.651989444444444,4.54498634920635,4.472820555555556,4.404620198412698,4.356074444444444,4.399238547008548,4.51813996031746,4.645395317460317,4.774111111111111,4.840035753968253,4.807892579365079,4.716418412698414
DM-06-03-08-01P,2.9913347379770765,3.1825323412698405,3.2943583333333337,3.292248888888888,3.1613522222222223,3.598651666666667,4.125690714285715,6.09930380952381,5.803603492063492,5.788369206349207,4.643382301587303,4.253622301587302,3.873319761904763,3.804579444444443,3.888288412698413,3.93126003968254,4.0452674603174605,5.52114884920635,5.771385476190475,5.838137936507936,5.903846507936508,4.856736944444445,4.054768888888889,3.6109092063492056
DM-06-03-08-03P,2.552974385560676,2.746142936507936,2.8595642063492064,2.859437539682539,2.7281942460317463,3.1840393253968258,3.692283968253969,5.754061111111111,5.463947341269842,5.425399047619047,4.214959087301587,3.849050952380952,3.466663134920635,3.395043888888888,3.492912420634921,3.5232071428571428,3.6473473809523815,5.149846706349207,5.406840555555555,5.471434246031746,5.506017222222223,4.403876666666665,3.601102222222223,3.1608588888888898
DM-06-04-01-01P,0.063335028949545,0.06822,0.0721344444444444,0.0721811111111111,0.0656766666666666,0.0699922222222222,0.0658388888888888,0.0705233333333333,0.0686066666666666,0.0719577777777777,0.0704649999999999,0.0701716666666666,0.068875,0.0703344444444444,0.0397994444444444,0.0365222222222222,0.0363355555555555,0.0366322222222222,0.0355505555555555,0.0355433333333333,0.0350083333333333,0.0342561111111111,0.0334244444444444,0.0334444444444444
DM-06-04-01-02P,0.8341830187285832,1.0366120238095238,1.1199564880952375,1.1340695238095235,1.0257094444444443,1.7140675,2.356278452380953,3.925666468253968,3.6246366666666665,3.5277244444444453,2.5751444444444447,2.2371366666666663,1.8780661111111112,1.826168333333333,1.869353253968254,1.9416051587301584,2.054826111111111,3.2741499999999992,3.5429089285714293,3.570387777777777,3.595884206349208,2.70913611111111,1.9097116666666667,1.3736091269841268
DM-06-04-01-03P,2.677101451908307,2.8861307936507936,3.030751865079365,3.06582,3.0074333333333327,3.6714755555555554,4.217160555555556,5.421955,5.137294444444444,4.966525,4.18594388888889,3.820749841269841,3.420420515873016,3.2885628968253973,3.370174444444444,3.438454841269841,3.592235198412697,4.597265555555556,4.866699047619047,4.930604484126985,4.96712503968254,4.312842341269842,3.7121061111111113,3.223203888888888
DM-06-04-01-04P,2.614074503722084,2.79532,2.908728888888889,2.909475555555556,2.7746981349206346,3.232320555555556,3.8204805555555543,6.05954888888889,5.806006111111112,5.751059126984128,4.467959444444444,4.063716666666666,3.6695198015873016,3.5768944444444446,3.664192777777778,3.7030757936507936,3.81363,5.388318333333332,5.677811666666669,5.752504365079365,5.802090555555554,4.653778888888888,3.756211111111112,3.2785302380952386
DM-06-04-02-01P,2.666867183622829,2.875635225885225,3.0246072222222216,3.058991111111111,3.001889999999999,3.664280555555556,4.200178333333335,5.403581666666668,5.12883888888889,4.952626111111112,4.161018888888889,3.7942627777777775,3.401645595238095,3.26104865079365,3.344877023809524,3.407497182539681,3.56493388888889,4.555694126984127,4.830471706349205,4.897725425685424,4.935648888888888,4.289471904761905,3.693388452380953,3.2129783730158725
DM-06-04-02-03P,5.599707258064517,5.509775000000001,5.481610000000001,5.499664999999998,5.404342499999999,6.3459675,7.776550000000003,8.76968,8.699382500000002,8.459105000000003,7.913905000000001,7.2452,6.879692500000003,6.6192175,6.642442499999996,6.760832499999999,6.920950000000003,7.829779999999998,8.034847499999998,8.113312500000003,8.170187500000003,8.0499075,7.474040000000003,6.7869625
DM-06-04-03-01P,2.76383056540234,2.936537286324787,3.0992077991452995,3.167267023809523,3.133706666666666,3.904986111111111,4.511056666666667,5.230354682539681,4.946533888888889,4.754134444444444,4.205982777777778,3.819171666666668,3.5038006746031747,3.393716111111112,3.3808689285714286,3.385171666666666,3.4958172222222226,4.24166869047619,4.587070793650795,4.6881329365079365,4.7952966666666645,4.518436111111111,3.894061666666666,3.300300555555556
DM-06-04-03-02P,2.9774455970105165,3.178323571428572,3.2906431746031743,3.336853928571429,3.3307294444444437,4.246154444444444,4.906298333333331,5.67732222222222,5.323240555555556,5.125753333333333,4.632364444444445,4.229765,3.904234444444444,3.825886666666666,3.845504444444445,3.901769999999999,4.061735357142856,4.766715555555555,5.070075039682539,5.184725000000001,5.222632103174603,4.94224753968254,4.188639365079364,3.43966242063492
DM-06-04-04-02P,2.785993060971286,2.969644691697192,3.081017023809524,3.0814428571428567,2.959378571428572,3.374727777777778,3.869594444444445,5.68920742063492,5.425773888888888,5.404683333333332,4.356423333333334,3.984281111111111,3.6318088888888895,3.5635472222222213,3.643792222222222,3.681968888888889,3.773166666666666,5.129902777777778,5.386438333333333,5.452848888888891,5.500591666666668,4.554400555555556,3.786331111111111,3.3659603571428574
DM-06-04-04-03P,2.5400664938556066,2.720668333333334,2.8367033333333334,2.838633888888889,2.699168888888889,3.0581251010101007,3.4236250000000013,4.993667500000001,4.741790555555554,4.748257344877345,3.807998181818181,3.5025903108003105,3.2092051716339216,3.148652348484848,3.236612781385282,3.2741453409090897,3.3420933333333336,4.571341250000001,4.795738333333334,4.807244246031746,4.873255,4.043921666666667,3.389667222222222,3.048604444444444
DM-06-04-04-04P,2.795309509039348,2.9967747619047627,3.1365150000000006,3.167649444444444,3.0982761111111112,3.7551787301587294,4.304328571428572,5.456161388888889,5.152702103174604,5.024915238095238,4.284619761904763,3.926143333333333,3.5605525000000005,3.4695633333333333,3.529104444444444,3.582346746031746,3.718435238095238,4.709891984126984,4.939792182539682,5.000552658730159,5.034100317460317,4.429119523809524,3.8082472222222217,3.317369642857143
DM-06-04-05-01P,2.547972821399031,2.730258855311355,2.8443346031746035,2.840078134920635,2.767705317460317,3.1786288888888885,3.481849365079365,4.101507777777778,3.85243,3.656134444444444,3.1216719047619046,2.841667777777778,2.531865555555555,2.387595555555555,2.3648653968253965,2.373413412698413,2.5827133333333334,3.202838928571429,3.330885555555556,3.2638122222222226,3.3338433333333333,3.2757455555555555,3.1028905555555557,2.8695622222222226
DM-06-04-05-02P,0.2907601766513057,0.2493683333333333,0.2645677777777778,0.2686594444444444,0.2631244444444444,0.3334377777777778,0.3705433333333333,0.4589261111111111,0.4254072222222222,0.4141633333333334,0.3451555555555555,0.3054727777777777,0.3048372222222222,0.2967027777777777,0.2858472222222222,0.3074438888888889,0.3217566666666666,0.3910672222222222,0.4463561111111111,0.4614138888888889,0.4598519047619047,0.4134622222222223,0.3434383333333333,0.2769527777777777
DM-06-04-05-03P,2.2931644230769237,2.283161309523809,2.266514007936508,2.248978373015873,2.231325,2.2281322222222224,2.244811111111111,2.417789246031746,2.7134946825396824,3.11053111111111,3.636931111111111,3.8218561111111113,3.837364444444445,3.842592698412699,3.7246683333333337,3.612544444444445,3.3489922222222224,2.999744444444444,2.7462109595959605,2.626236495726496,2.5614311111111108,2.506429880952381,2.4154605555555557,2.343431111111111
DM-06-04-05-04P,1.882533067470164,2.042605873015873,2.1624001984126986,2.1606546825396817,2.087279325396825,2.515748531746032,2.84591630952381,3.5100866666666666,3.2515218253968245,3.052931111111111,2.499777777777778,2.2156311111111107,1.9185827777777784,1.7882577777777773,1.7687188888888885,1.777183888888889,1.9797022222222225,2.625596666666666,2.76255,2.703060238095237,2.763327738095238,2.6694894444444444,2.469803888888889,2.2208727777777777
