,BaseDemand,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,Remark
DM-04-09-10-01F,39.59312697120309,0.5620649419822892,0.5784610838638469,0.5472149035084811,0.45062293600422915,0.4928363383529234,0.5559301199919384,0.9015203769747505,0.9915836760165806,1.172474499278467,1.6343587945423377,1.9483690211969806,1.5751586777230657,1.4260643066246463,1.3673332078873925,1.3822504135335607,1.4337624766600063,1.6007918738036615,1.19890563715274,0.765430226295225,0.712838978696377,0.8008091725205908,0.6696264444582224,0.6366440038962774,0.5949478890354029,23.999999999999996
DM-04-09-11-01F,172.20497686953505,0.679876617486203,0.638141520045497,0.6238502211502077,0.6072013136488006,0.6418849302690942,0.8301837011486223,1.1311304158435966,1.3586930351347155,1.4180768233205543,1.4247358574440165,1.3245457776334002,1.1606432831648417,1.0977565777681797,1.0546731169879004,1.0009009819950299,0.9753459038785668,0.9791012457265409,1.0414102902618434,1.0831390368990939,1.1536978590587292,1.1081667365044827,1.0525332643177356,0.8656464452139807,0.7486650450983661,24.0
DM-04-09-12-01F,181.724365484191,0.558531987151562,0.49788803419784294,0.484820269858876,0.46472662217098926,0.49254081272031325,0.6421369813175797,0.92190873317132,1.1359280628197916,1.2164680346051957,1.2753487121353186,1.2828281359581268,1.3005798225297067,1.251982058405277,1.2637661227336763,1.3017729919564456,1.26325074927933,1.2192936397277392,1.2532329188903382,1.217205000893816,1.2412387999393295,1.2108308785781485,1.0453829822633853,0.8134101952649957,0.644927453430895,23.999999999999996
DM-04-09-15-01F,32.401338961139665,0.007499937959761224,0.00012691961885680054,0.0,0.0011013417155185362,0.00020193643110043958,0.0758834321920019,0.9668394168598518,1.9894517843911939,2.055985623824697,2.2011273756027476,2.0578766747074604,1.606342865640286,1.163877014500624,1.0471476356135614,0.9393735981743154,1.0407035108155145,1.0988018285889902,1.3664571449387704,1.4964357190884585,1.6030353393772998,1.5331059977598833,1.0938585022685205,0.5513583210523595,0.10340807887822893,24.000000000000004
DM-05-01-01-01F,166.12763146976786,0.6279794465685496,0.5856985714863383,0.5646034932442682,0.567112626282747,0.6044743356737342,0.7596964517078869,1.0650008838496892,1.4035725467989466,1.4178130542987757,1.3659084342571,1.2147365874646852,1.1017583939713531,1.0231118244489918,0.9893243645670684,0.9659938731164661,0.9632324940768177,1.0132054972764506,1.1918906019486857,1.2567605026025688,1.270970673739345,1.2714343251291726,1.0815132648747274,0.9171442811461764,0.7770634714694609,24.000000000000007
DM-05-01-01-03F,53.12486362222567,0.5736998317255342,0.47303543282187976,0.4551713775655588,0.4485845804992954,0.5100196072800398,0.7231286802424697,0.9756050330849937,1.1632207773882541,1.340395638287903,1.616857625668884,1.2480963378231664,0.9818411470426474,0.8610303372241387,0.8252224599936697,0.8925301611074729,0.9886003533343728,1.1148105784775915,1.5216258872072914,1.484985838689015,1.3547136813690197,1.2521520041484901,1.1103195525815923,1.0681131849036216,1.016239891533099,24.000000000000004
DM-05-01-02-01F,178.64308595442415,0.7131761779788462,0.7382778080496587,0.7257475968348263,0.7054984037485812,0.7239618671782652,0.8749253906981265,0.9730730966074006,1.0974004246495814,1.156200397489451,1.1471414202149155,1.1332226146042066,1.1114677302399114,1.085171177609677,1.0878231946950174,1.0775960784309315,1.129276390085972,1.1125619436256107,1.1351176799562852,1.1225139913448412,1.1042637197845917,1.115307792305394,1.0731366188965918,0.9614178198890748,0.8957206650822418,23.999999999999996
DM-05-01-03-03F,220.22165352059457,0.7043556688236342,0.6609212891676614,0.6492322024034471,0.6396635687962934,0.662876899504114,0.8307522022978772,1.04492138972483,1.1645105444203108,1.2171703353331698,1.2445058105683728,1.2230027294211836,1.159430586626948,1.1199524779522865,1.0756562468988784,1.0565374961497291,1.0309902271232028,1.0419715166706878,1.102540853775611,1.1325849289526222,1.1328670433005021,1.1462203800273754,1.0911384222388134,1.0047550417015378,0.8634421381209088,24.000000000000004
DM-05-01-04-01F,85.43295303600969,0.6803926021214323,0.6368091999963899,0.6058768750814675,0.5704341474908136,0.5988872854509838,0.7119159793832546,0.9490532598875525,1.272466481155144,1.3996747955659097,1.4214127058800359,1.2885928944789873,1.2172308796068003,1.111384844759975,1.0842762763275189,1.0621816975912404,1.0239401865705846,1.0392759375667067,1.1582620435990887,1.171632718449549,1.177398243843567,1.1427657567292075,1.0034177828349622,0.8836645316273574,0.7890528740014713,23.999999999999993
DM-05-01-04-02F,55.95388438140041,0.7055549032431753,0.6620159084050199,0.6259206442348241,0.5933453026435743,0.615805888562566,0.7366977637641566,0.9654283377930135,1.277762398426344,1.4093657263761932,1.4067550971409737,1.2922137259766273,1.1854812362726943,1.0769075077789159,1.0327737924760279,1.00509601729778,1.0041410148184877,1.015130855419397,1.1081038418115992,1.157528982539636,1.1974618217006745,1.1438863882348345,1.0374585636459162,0.9213920357957799,0.8237722456417903,24.0
DM-05-01-05-01F,126.72143387749121,0.6567445387528357,0.6387995317744486,0.6308542619625847,0.6488878766162959,0.6752801537707226,0.8276944974182149,0.9807213142431943,1.0784917128918126,1.1709265158869695,1.2801404483518704,1.352095725102205,1.2624110779092064,1.1997879613123394,1.1948908969448933,1.2180986566247636,1.2165496825921995,1.1777826246795822,1.113815002701453,1.0653348282008883,1.0218571296820296,1.0021556956434299,0.9473247847335756,0.85514030553289,0.7842147766716019,24.000000000000004
DM-05-01-05-02F,0.2661527617543746,1.035573186088791,1.0342197603139682,1.025697143612949,1.02296939260591,1.0245732899978295,1.0224603470860563,1.018476129337591,1.0058476869460704,0.9897429180277072,0.9755754944027323,0.9646656446728075,0.9605417699554215,0.9629226543440569,0.9569856656803895,0.9650445430671204,0.9798663095017711,0.9751029535644327,0.9914401692890558,1.0093564649936329,1.010764420260847,1.0079283095073768,1.0156831735975285,1.024100893446809,1.0204616796991477,24.000000000000014
DM-05-01-06-01F,70.02410618624208,0.6401048396894377,0.6939388781848885,0.7599043202723067,0.7680986861878872,0.8431376230852987,1.3824104280721836,1.6998462606174582,1.2091721715438346,1.0987079440735155,1.167540847770767,1.1220801114556382,1.0661671500603718,1.006291620584902,1.040820738264574,1.0463964070229832,0.9568810279629406,0.9670311346797226,1.029897196450478,0.9636308940698599,0.9088856285315248,0.9485552655589203,0.8764270379410547,0.9339896254545432,0.8700841624649068,23.999999999999996
DM-05-01-07-01F,324.6719923051076,0.8071016677205716,0.721125888839334,0.681584082832798,0.6831289124304017,0.6666181471301463,0.7454926498356907,0.8629497323799805,0.9383382379191987,1.0316384064919069,1.1346153687069036,1.2096060136464708,1.1737933062368664,1.1653604082002567,1.2065494399521335,1.1642205058877384,1.092504766657596,1.1220321380080076,1.2191276482123827,1.1967763630312982,1.0699520076667088,1.0911219566583974,1.0817346760520983,1.0260175003167389,0.9086101751863697,23.999999999999996
DM-05-01-08-01F,460.8982426964556,0.7121014791796729,0.7006182974356931,0.6951461665545748,0.6801109628562666,0.6852406917358594,0.8773016929649059,1.0460084931623312,1.0942996962594538,1.1094943419211494,1.1421563493523026,1.1582295891061547,1.1533219562594648,1.1240367585533768,1.1135391936499324,1.0933124900374438,1.0883210890211803,1.1129623105465234,1.142829375945719,1.0995417363837081,1.0733113854352618,1.0773653624693371,1.0951228607876276,1.0413968600730958,0.8842308603089667,24.000000000000004
DM-05-01-09-02F,325.5396755099403,0.4381385007088383,0.4189812554004299,0.406227115832903,0.39636897014022776,0.41496407214154246,0.6236930424136936,0.897503279397244,1.1771535375676812,1.2666301441848111,1.3763077158028936,1.412996344561788,1.4071800953150344,1.3389497601093419,1.393802114784587,1.3598858484945093,1.3374925983125454,1.3453871582278385,1.3721235537631837,1.2126500416789123,1.0833128476607374,1.0269144473529281,0.9228334813192333,0.7648181130947296,0.6056859617343685,24.00000000000001
DM-05-02-01-01F,71.70461350375655,0.44544423747828654,0.4837494630349366,0.5036572641239268,0.5151855930529485,0.5278777254351548,0.7898397541478723,1.0795972208292823,1.2207872278608696,1.275261393082177,1.2455372587324043,1.2931783572924131,1.207454729905865,1.2299115660434172,1.2015236842931434,1.2153150540584636,1.2248461289728405,1.2268581999196801,1.2430181949539743,1.2406828652050463,1.155430344068164,1.0960477039989966,1.0441229380102273,0.8639659031728716,0.6707071923270383,24.000000000000004
DM-05-02-01-02F,91.22128092567156,0.7502106623622488,0.7355691671400493,0.6964483354137313,0.7061509564829814,0.7397695548418619,0.9082438782764557,0.9825831684070419,1.049790738983459,1.094626721708392,1.1533146452200764,1.157616473850307,1.086127360050866,1.038987562795926,1.0275706933419972,1.0512437956763196,1.0870806436853628,1.0925015388256847,1.1241674248871367,1.133244065636937,1.1477789292307043,1.1285332948838618,1.1509750784281587,1.0609481053017547,0.8965172045686813,23.999999999999996
DM-05-02-02-01F,222.64522899449344,0.42450900374190104,0.3723365363033613,0.3513550602232606,0.3510132135885172,0.4089385469764714,0.8232921919668196,1.252985595956587,1.3705292661433783,1.379043237074807,1.35024625427644,1.2871039382674414,1.2000593931150665,1.1148649802118298,1.0560276064228782,1.0270797200330815,1.0282005982160565,1.058999209505665,1.2166346045406067,1.2913205317157066,1.3155081385549567,1.320712547184709,1.234162944514052,1.0226293336450958,0.742447547821308,23.99999999999999
DM-05-02-02-02F,108.16652236844698,0.6491197927576918,0.6479206374139612,0.6443323145481504,0.648641131086351,0.692143966878751,0.9181803157236157,1.1701282117070426,1.2379742956977975,1.2435675834985696,1.2099251419499495,1.1542864872796406,1.1044413805595301,1.0438751149899208,1.0036052456002653,0.9895579929027754,0.9892211782834781,1.0192239261252818,1.133402812831556,1.188045059435563,1.1995948238368528,1.1966358585665011,1.121749812190212,0.9888269697239617,0.8055999464125791,24.0
DM-05-02-02-03F,7.353418070694986,0.7431858211202693,0.7819821752818533,0.7730173066450426,0.8024904390203962,0.8191559283362072,0.9932133373909391,1.0732135644352545,1.0716132605466557,1.0893716040209556,1.095033223918569,1.071684123231777,1.021481297546863,0.965622408593193,0.9810102492842308,0.9684153039503586,1.0618748454596392,1.0815605192314324,1.1315238876359146,1.1296018894042699,1.1124127870441436,1.1322734580681832,1.1824860705223448,1.0454154527615318,0.8723610465499738,23.999999999999996
DM-05-02-03-01F,95.29490339203248,0.02898923329278605,0.003048143922767725,0.0,0.0,0.0021290111238746754,0.47534495792463644,1.4656079830963078,1.7532590598181303,1.5969834521799493,1.5743675728718194,1.4804050165561042,1.2947544314758983,1.1933215963965962,1.1078536348708206,1.0599813146180468,1.0342493226553253,1.0738918998153515,1.3280091628456707,1.4307957976609675,1.4813961197321537,1.5474073997917912,1.4610139830286892,1.0524252652412032,0.5547656410811065,23.999999999999996
DM-05-02-03-03F,174.3828327630199,0.7272423432600252,0.6955137938160505,0.6787810830462605,0.6822660023483358,0.7140884217495292,0.8898765754789503,1.112844289303729,1.2137429524443366,1.2220764329480904,1.2063674789989156,1.167961990311806,1.0924180618265162,1.0602608792057993,1.0156858330966259,0.9979406913825766,0.9904657448990472,1.0213918785333327,1.1041767989505282,1.1544680661675883,1.158056178451452,1.154036312001195,1.1065467078574047,0.9855181000069045,0.8482733839150004,24.0
DM-05-02-04-02F,1550.2708985583067,1.0000561295920019,0.9995172855087825,1.000094618455089,0.9990169302886502,0.9990169302886504,0.9968230650926858,0.9990169302886504,0.9984780862054308,1.0006334625383084,1.001711150704747,1.0006334625383084,0.9995557743718696,1.001172306621528,1.0006334625383084,1.0011723066215277,0.9979392421222117,1.0011723066215277,1.0022499947879664,1.0000946184550892,0.9974003980389924,1.0006334625383084,1.0011723066215277,1.0011723066215277,1.0006334625383086,23.999999999999993
DM-05-02-05-01F,279.0688668078449,0.6519230167141975,0.6050828276323916,0.5701020895160245,0.569782855869283,0.6200210296054718,0.8775006589493382,1.0892917295982838,1.1731553577982972,1.186449759058679,1.2054188863486395,1.2079941713750935,1.2045385534576423,1.0806064567656795,1.0603335153985256,1.1103489726901417,1.146782437771479,1.1377033971678234,1.204683189862723,1.181194144571141,1.1488795874831,1.1183651949860411,1.0596510182362442,0.9669888306629054,0.8232023184808553,24.000000000000004
DM-05-02-06-02F,219.69589705476537,0.6780925143036336,0.639921554225057,0.6351340382397885,0.6300059984880314,0.66576923937745,0.8704673626892865,1.1095965001255086,1.2170338970726866,1.226766612444588,1.2231988606539748,1.1714875127405906,1.1238110383645556,1.0587201452607446,1.0250400266505946,1.0063107185219504,1.0003654011743468,1.0183605737943087,1.1065551085084677,1.1575757142284797,1.176407040207827,1.2166858720142106,1.175194809817633,1.0241692898075654,0.8433301712887171,23.999999999999996
DM-05-02-07-01F,170.51199275565943,0.8728405235473116,0.7982146632585484,0.7411743148747378,0.703434365025457,0.7231971737081627,0.8020258745289214,0.9770794587459781,1.0796858889387877,1.1274783491799052,1.1247998731301831,1.144019638984031,1.1270106086118952,1.06305814607993,1.0440073112287593,1.023381114757482,1.0069218484103397,1.028959730297432,1.0163731537423186,1.0744840727575542,1.1227037427923283,1.1576710288577032,1.1525023576348503,1.0836389990824127,1.005337761824971,24.000000000000004
DM-05-02-08-01F,113.18960027220204,0.6627800638902168,0.6513268928229162,0.6278259150277384,0.6504910849246885,0.6705932635684183,0.8395749157891668,1.0308149122944192,1.1562299266989042,1.2295167709160562,1.2327657052171834,1.2159028639452185,1.177522020165012,1.0964625005484452,1.1208650710819454,1.1304664081549873,1.0954654105792048,1.1041127029222666,1.1802063468530888,1.1643161218341764,1.1057104055162987,1.0985822599189599,1.0505071406505824,0.9122477015543512,0.7957135951257537,24.0
DM-05-03-01-01F,54.011433035893326,0.6312093503590763,0.6276334793417746,0.6114818711295538,0.6002018434282962,0.622558737372989,0.8725802189546855,1.0907353155878532,1.1558865262790734,1.1963189540319907,1.2483703190704998,1.2332517458249252,1.1781983580798652,1.0972769903880746,1.0642288109349611,1.0458862978953947,1.0337251630085615,1.048529973533153,1.1437825463277005,1.1755870033568945,1.178940703895124,1.1765081444513101,1.140183557220883,0.994929264175548,0.8319948253518076,23.999999999999993
DM-05-03-01-02F,64.21758795326164,0.6312286129190792,0.616675574940196,0.5899869761477745,0.5662554890852177,0.6145662816865007,0.8476484878357975,1.048965345967849,1.132504786097406,1.1788922657990972,1.2566652887743448,1.2758926696346164,1.2257550821886796,1.1266850511351219,1.0654983416309807,1.0048950197189457,0.9962963177990409,1.0329709865328485,1.1617651036795946,1.225785659286798,1.2700811346115721,1.2313652574117557,1.1295372117484104,0.9628981067864664,0.8071849485819061,24.0
DM-05-03-02-01F,113.23083675723917,0.6141249249228448,0.5784654732378356,0.5666406607708144,0.5689803058433488,0.6143737758432009,0.8667875351664323,1.168008703202699,1.2684102336897456,1.2754434685705216,1.242319429393347,1.196033744249862,1.1369664084679498,1.0845865676021504,1.0477499664609846,1.0180991710915417,1.0172993039683296,1.0531835851202112,1.1379847772797547,1.1854698233975705,1.2148043297392128,1.2246144487803068,1.134490625094181,0.980221158477581,0.8049415796295738,24.000000000000004
DM-05-03-02-03F,119.28807672171023,0.6706147557250743,0.6397136704658553,0.6333527559431841,0.638510371587592,0.6963643497437357,0.9650302290358662,1.1546139226878944,1.2357896577483096,1.2190830965968849,1.188053077570273,1.1514438837380294,1.0908995190989632,1.0553593002969728,1.0314256065068064,1.0113986655545224,1.0105635478462716,1.0407868080132021,1.1158115422997577,1.156555873797088,1.1662478851834956,1.1748557560425625,1.1206915068207666,0.9979723407713185,0.8348618769255675,23.99999999999999
DM-05-03-03-01F,59.370723686808276,0.7310745821073439,0.7031971856480504,0.6724063953080206,0.6731571454737135,0.7017964826159152,0.8921418996754229,1.1239462664766753,1.1816832782423687,1.1527170901686128,1.1522767732268526,1.1422957313053557,1.1070836093535568,1.0766251446703716,1.055583294160628,1.0311092287944164,1.0289425234672953,1.0375309968256137,1.10853707518004,1.1375162288573453,1.140807700454055,1.1440382806088842,1.1194301284571537,1.0167595682499875,0.869343390672317,23.999999999999993
DM-05-03-03-02F,160.26175729064843,0.715473650449107,0.7354637963712463,0.8654584525837574,1.070762851767993,1.1795826555456266,1.1653196991781423,1.132726851170735,1.1236419155844182,1.096830268232783,1.053734106157505,1.0353622804328624,1.0122921598562435,1.000603956290538,1.0234885604763577,1.060258043321831,1.1296133292484791,1.1331347859468863,1.1441399671406796,1.1209249223672704,1.053691836600108,0.9311503768693071,0.7746124514473666,0.7238483903766142,0.7178846925841412,23.999999999999996
DM-05-03-03-03F,145.47028785337645,0.6887015936965305,0.6643994422284755,0.6550095015510455,0.6586946819607565,0.7066782766190997,0.9454406035278862,1.157144821850118,1.2154871885341685,1.1908046718220342,1.1707002966230273,1.1472249636787335,1.0972869641842087,1.0627670117358003,1.039929277123592,1.0200855360148071,1.0141105287859669,1.0199551321175366,1.1143081930623135,1.1498851603113447,1.1541694783299532,1.1618123603699244,1.1171957206018819,1.0015121708793728,0.8466964243914246,24.000000000000007
DM-05-03-04-01F,0.22994431595883205,1.022909159602376,1.0175596864682581,1.018474387317721,1.0214417790820554,1.0224611937223915,1.0308012212959683,1.0313460002207353,1.0244649513984652,0.9853741409127272,0.9691687214811434,0.9712775927542613,0.9782392404762191,0.972699931041312,0.9664394826127987,0.9775717109353569,0.9863073796103352,0.9904625297170793,0.9956740031528089,0.9984949292160326,1.00032984216711,0.9960472652303239,1.0031928541558521,1.0077735397317273,1.0114884576969376,23.99999999999999
DM-05-03-04-02F,165.0044111477904,0.6762345119194303,0.6430717823843694,0.6275141748768269,0.6311815427358473,0.6624417161892516,0.8818084054697505,1.1433897158374242,1.2619171010255221,1.2396730524967539,1.2195854728723337,1.1762825882755905,1.1037767791412023,1.062228369820244,1.0304520997513997,1.0054543157833005,0.9999331476959952,1.0230702964465417,1.1144426369945037,1.151634206361553,1.1755866875483956,1.1856137071065298,1.146460933595795,1.0043765260895199,0.833870229581918,23.999999999999996
DM-05-03-05-01F,25.49248146585717,0.31210572937367703,0.26185702999574634,0.18394761565586268,0.15111482735187465,0.1959664239355582,0.745481534192787,1.3007491407641152,1.521903647928371,1.4884100491439558,1.5255130402001522,1.385319354033383,1.2122227344868943,1.1056724699000897,1.0180765183237872,1.0939189306410055,1.0973365733551945,1.0881753649496235,1.2857858325513238,1.2850815768345742,1.358650474627153,1.4159594865681002,1.3555653581966152,0.9880319018754907,0.6231543851146651,24.000000000000004
DM-05-03-05-02F,62.92242015142674,0.5336532754439123,0.5113199259429955,0.4785833083853129,0.45766054564466685,0.49262573897255846,0.8779476298809537,1.2356892761707443,1.2955140190599688,1.2592652119206051,1.3043743965932513,1.2738683676225986,1.177947872539043,1.0878602386368004,1.0498002149428607,1.116391729704524,1.1200494450879053,1.097437474960746,1.1679657487737922,1.176259570859068,1.1746016591732624,1.201429862901758,1.1935885169111475,0.9833464713284031,0.7328194985431268,24.000000000000007
DM-05-03-06-01F,125.19113059063471,0.7319347071578904,0.720314050611266,0.7220081579412421,0.7206835470785743,0.7273922694799162,0.9113004785062319,1.0754798700594785,1.1455889127121055,1.1822682322677136,1.1721013756955878,1.1369286604976936,1.094133266461675,1.055807746237224,1.0580344481156851,1.052225577450562,1.029891963104909,1.0387165473402877,1.1031240908248996,1.1134747591210161,1.1109519671204513,1.1037013611481485,1.1170259914934806,1.011861769558043,0.8650502500159205,24.0
DM-05-03-06-02F,96.92539426523298,0.6037644517260716,0.603924202130856,0.5944867250926652,0.7002198601925101,0.9699451061369484,1.140212967258378,1.160634394003295,1.192425833933168,1.2314620656577862,1.1739635684024794,1.0845443887023178,1.0675248690148371,1.1145819023129973,1.1041537508895825,1.099883755695037,1.1194936725712066,1.1770992247852752,1.1849846822658745,1.1565413445696047,1.1595660631713007,1.1010608055525097,0.9335575139360964,0.7112620522343147,0.6147067997648858,23.999999999999996
DM-05-04-01-01F,91.89001107535495,0.6108811048684092,0.5792976061044032,0.5656093724384731,0.5697936153835853,0.616643247460734,0.8817557264754002,1.169902842324079,1.2790021651199979,1.2740327305481054,1.2355078450996249,1.196759872700499,1.1212120259663705,1.073339160128586,1.0400474595902751,1.021427782156693,1.0127522630327117,1.0453232737727147,1.1406115803679406,1.1944848468506686,1.2068090127603541,1.2277253290731056,1.1588026013365722,0.9799318716350103,0.798346664805692,24.0
DM-05-04-02-01F,106.32936482864132,0.6329620038382402,0.6064173031097616,0.5872099783302628,0.5861614134173895,0.6211844235704609,0.8395175691713361,1.1047076727889054,1.2643933487548942,1.2831765783376765,1.2605281477272947,1.2132453843414792,1.1212685486533684,1.0707861660484317,1.0374979887100981,1.0190882966803407,1.0042250814330183,1.032102297397241,1.1226666155805616,1.1872946772995678,1.2203860763506844,1.245021887374952,1.1714444580951604,0.9768297218586417,0.7918843611302392,24.000000000000014
DM-05-04-03-01F,106.46000299080679,0.5699867406916399,0.5533201499950688,0.5587963308831496,0.6128606008350724,0.8495521975045368,1.149889759207242,1.283598346320309,1.2642102085256122,1.2333078903340482,1.1819551973619593,1.1177850673475866,1.054773856869852,1.0455172322730708,1.0229658890983462,1.0064799207792325,1.0351143558475278,1.1377813448568472,1.2053154917842313,1.2407953570202483,1.2642627094382068,1.1838752169739142,1.0018511239861998,0.8080485148892633,0.6179564971768359,23.999999999999996
DM-05-04-05-01F,139.2052452510807,0.608799489352828,0.5758291608189898,0.563368594775339,0.564315556527915,0.5894526703000733,0.8532816093028798,1.1867526412179916,1.301635356633319,1.2645793727306658,1.2363023953486083,1.2028970203612557,1.1098550478163434,1.0442694040187048,1.022343282901048,1.0146533373214985,1.0123128401310413,1.0436825008466821,1.152739524165288,1.1901934876466143,1.2169942126549766,1.238409741022972,1.197857912830303,1.0154578611180667,0.7940169801565943,24.0
DM-05-04-06-01F,99.026622932774,0.6547862519208516,0.6176431205325009,0.6019366311762576,0.6019281744363272,0.6311516583829991,0.8778297012966509,1.1697273252752403,1.2369530332098486,1.205655026527322,1.1874864628411932,1.1645072508268075,1.105620939787402,1.0624795885731062,1.0307689459553717,1.0167717216896974,1.0265037249713718,1.047794351682115,1.1244280375582776,1.177085317249468,1.1927714801039717,1.2103496464602512,1.1775412517551669,1.0284183778928586,0.8498619798949403,23.999999999999993
DM-05-04-06-02F,108.37240630391113,0.6157952036900473,0.5746370729086823,0.5529040766157903,0.5593901877963363,0.6043835982882325,0.8431496404952381,1.2033923651963736,1.3268873275489457,1.2793594621498814,1.2369549647682545,1.1732563113976975,1.085734324915539,1.032210805613229,0.9982257380669882,0.9799124077174364,0.9822821907164528,1.0269121679502347,1.1307474149454906,1.2222190091665721,1.2619607398906214,1.283230671366073,1.2182933778916343,1.0177665760591788,0.7903943648450712,23.999999999999996
DM-05-04-06-03F,56.06560666424189,0.6132978113440546,0.5526040689939054,0.549841505600018,0.5612404660208637,0.6079080668175418,0.8024571087420383,1.1976562890510352,1.3414138577117465,1.2500269448420183,1.1897754379062884,1.1484553870731375,1.074740993344175,1.0223921472281459,0.9888336234593201,0.9621988101565998,0.9565694831106123,0.987621736790596,1.1030400134120788,1.2284146843996397,1.302825201362625,1.354246701688704,1.3028314618578696,1.086586375022854,0.8150218240641338,24.000000000000004
DM-05-04-06-04F,45.39120020161291,0.5944298399496601,0.5609076929891815,0.5380709872121411,0.542610288969388,0.5866463219056958,0.8302719148708091,1.1660214639531994,1.2543675633305948,1.2316856410010153,1.2193228283691993,1.1933079806444116,1.1462282996420456,1.1001228731306107,1.0705248738772293,1.0350998250411374,1.0128139578780886,0.9925292424143974,1.110115733006779,1.2448153885589763,1.2606058053040359,1.2920368122546204,1.1925494138316466,1.001802124739495,0.8231131271256374,23.999999999999993
DM-05-04-07-01F,169.01021939404117,0.6507966838747185,0.6307784886317168,0.6236885057053074,0.6392252006132743,0.7577218844791288,1.0149150869123365,1.2474896215127298,1.2618827194797224,1.2406636679217888,1.2010996672709306,1.1277628154296993,1.0592083937444097,1.0196389852637893,0.9895326426524625,0.9843592582154472,1.0006415974153875,1.0599966644592178,1.156893820156231,1.1920994480077889,1.2081953761347362,1.2016385416013928,1.0922254211985507,0.9174093714314866,0.7221361378877498,24.0
DM-05-04-07-02F,115.83396851336944,0.6146397125353462,0.5812643244494383,0.5581702658272074,0.5640557814102243,0.6067417198019016,0.8610738718835208,1.2119763106471495,1.3210888476192753,1.2781820511077195,1.24459597396575,1.1782697942226406,1.0890244900835286,1.0362060004182019,1.0022986393568818,0.9777761049952066,0.9829190751688698,1.032968682361485,1.1342988206072104,1.2187539232512306,1.2513351197847782,1.271820182999726,1.2000802886205786,1.003574408311783,0.778885610570351,24.000000000000004
DM-05-04-10-02F,80.82806899641575,0.5587427404234565,0.5520811825401555,0.5585591568013103,0.634643925651959,0.9118112946608595,1.2484304902907717,1.3713297479466715,1.3175643575058238,1.2635149445770917,1.1742607114696804,1.0922493843823664,1.0409131511446958,0.9976745520229813,0.978259918823003,0.9862251864867598,1.0572135143487065,1.1637272685700353,1.2092719706554442,1.2414117425339477,1.2504645436115036,1.1495773613457259,0.9502960091902671,0.7069951623609232,0.5847816826558654,24.000000000000007
DM-05-04-10-03F,60.76187051971326,0.561470004957584,0.553741969456755,0.5611603172514597,0.6581323862591711,0.9442298525750109,1.2743135910247196,1.3700761083345114,1.3136625109648803,1.26315156127398,1.1687967957940282,1.0837388552519291,1.0304389465618746,0.9899123285164239,0.9753552366845437,0.9840406496083057,1.0646010398354617,1.1691294888726076,1.2108674282600134,1.241402636083875,1.2412752217133554,1.132664203887473,0.9338154974290577,0.6890622247028371,0.5849611447001428,24.0
DM-05-04-11-01F,40.278166816707035,0.5296402264832726,0.5039279465318186,0.4573445023084108,0.47380514643130733,0.4425742391251025,0.7696148250693916,0.9187679888954322,1.353037209874593,1.4551847520835173,1.454680997216197,1.437977906046863,1.2162691287105647,1.1637192851002658,1.0545227977871223,1.0496852026887082,1.0920662037910223,1.0522236663313973,1.1311733855693276,1.3154477703092873,1.1840763495572098,1.2045907320560518,1.1108415994317065,0.9397212948521994,0.6891068437492324,23.999999999999996
DM-05-05-01-01F,320.98400682419054,0.6425777646674139,0.6217139791537377,0.6046253820716861,0.5905312688135311,0.6018924055843184,0.8570767338705149,1.0833813032032233,1.140120047400719,1.199220017361779,1.2375998083059696,1.253001601888135,1.1482590185467902,1.1303711544865889,1.129194781937908,1.0998211582046098,1.100312861930972,1.106288312896661,1.1694951383963479,1.1603642740788696,1.1038396562920176,1.1030780566947627,1.093282810183181,0.9826109635332163,0.8413415004970506,24.0
DM-05-05-02-02F,45.886054233809425,0.5459490411335632,0.6424341197103548,0.559650009406176,0.5389174946843083,0.5549653912985112,0.4079360938553399,0.7725371300076233,1.5442121431815927,1.6828093166702849,1.8907290024615502,1.7900890709627957,1.465991244762042,1.0774336295091989,1.073179988638176,1.0306187287482174,1.071121066640433,1.220009885785699,1.2777635587979757,1.2643382843264577,1.139311075181243,1.0670448521789233,0.7017579355177158,0.4531456556077481,0.2280552809340685,24.0
DM-05-05-02-03F,288.19220356102795,0.6477076959543563,0.6270163999830938,0.6041380093533223,0.5920622826107625,0.6081989111530043,0.8360474316644064,1.0627111768538755,1.1575611474819747,1.206069378840361,1.251036257205954,1.255571525738925,1.2179804212087366,1.135702648053799,1.1125077341256044,1.0944503852130505,1.0935253148031547,1.1087901811730003,1.161038553455972,1.1494839913454233,1.1234540436136726,1.1209697633896911,1.0781822680019681,0.9513149598852202,0.8044795188906679,23.999999999999993
DM-05-05-03-01F,62.34203114104756,0.5809887196848107,0.5257070049413145,0.5054060598586265,0.4964541694238183,0.5616389929962345,0.871672487063921,1.2173941443165928,1.3192350225827607,1.3280234892109246,1.307734445175897,1.1902100644643674,1.0284458847881346,0.9649637216822627,0.992849126823551,0.9985779979531675,0.9440829368600739,0.9520995928276136,1.0830949782089574,1.3429540175451664,1.4553527981321561,1.4173890080273468,1.2009715005720285,0.9603266164444539,0.754427220415823,24.000000000000004
